%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
119, -325.09, -502.20, -80.46, -501.71, 0.000, 0.000, 0.000, 18:47:41.698, 1567561661698
120, -310.56, -495.51, -70.93, -492.64, 0.000, 0.000, 0.000, 18:47:41.698, 1567561661698
121, -295.22, -496.42, -43.09, -468.50, 0.000, 0.000, 0.000, 18:47:41.710, 1567561661710
122, -314.94, -494.78, -63.32, -485.92, 0.000, 0.000, 0.000, 18:47:41.710, 1567561661710
123, -305.70, -491.48, -75.96, -489.14, 0.000, 0.000, 0.000, 18:47:41.721, 1567561661721
124, -295.68, -494.40, -56.83, -479.43, 0.000, 0.000, 0.000, 18:47:41.721, 1567561661721
125, -305.60, -494.62, -53.02, -478.68, 0.000, 0.000, 0.000, 18:47:41.721, 1567561661721
126, -313.81, -487.77, -78.57, -487.49, 0.000, 0.000, 0.000, 18:47:41.721, 1567561661721
127, -284.83, -487.95, -66.19, -481.55, 0.000, 0.000, 0.000, 18:47:41.732, 1567561661732
128, -298.61, -498.52, -51.66, -479.20, 0.000, 0.000, 0.000, 18:47:41.732, 1567561661732
129, -310.02, -488.54, -70.38, -492.43, 0.000, 0.000, 0.000, 18:47:41.743, 1567561661743
130, -297.88, -493.73, -76.45, -491.06, 0.000, 0.000, 0.000, 18:47:41.743, 1567561661743
131, -287.49, -490.96, -40.06, -470.17, 0.000, 0.000, 0.000, 18:47:41.755, 1567561661755
132, -306.71, -489.45, -52.84, -478.70, 0.000, 0.000, 0.000, 18:47:41.755, 1567561661755
133, -305.86, -493.83, -81.96, -491.94, 0.000, 0.000, 0.000, 18:47:41.766, 1567561661766
134, -296.03, -499.99, -55.40, -477.23, 0.000, 0.000, 0.000, 18:47:41.766, 1567561661766
135, -314.36, -503.00, -56.61, -474.19, 0.000, 0.000, 0.000, 18:47:41.777, 1567561661777
136, -314.97, -488.43, -76.83, -485.07, 0.000, 0.000, 0.000, 18:47:41.777, 1567561661777
137, -305.83, -507.87, -74.77, -487.08, 0.000, 0.000, 0.000, 18:47:41.788, 1567561661788
138, -300.49, -503.80, -53.62, -475.97, 0.000, 0.000, 0.000, 18:47:41.788, 1567561661788
139, -318.76, -493.32, -83.51, -497.00, 0.000, 0.000, 0.000, 18:47:41.800, 1567561661800
140, -298.52, -495.70, -77.70, -496.24, 0.000, 0.000, 0.000, 18:47:41.800, 1567561661800
141, -296.49, -504.07, -55.40, -476.64, 0.000, 0.000, 0.000, 18:47:41.811, 1567561661811
142, -316.39, -500.82, -74.31, -493.49, 0.000, 0.000, 0.000, 18:47:41.811, 1567561661811
143, -308.68, -493.14, -87.29, -497.05, 0.000, 0.000, 0.000, 18:47:41.811, 1567561661811
144, -285.80, -496.55, -56.49, -475.29, 0.000, 0.000, 0.000, 18:47:41.811, 1567561661811
145, -304.97, -494.23, -52.83, -479.40, 0.000, 0.000, 0.000, 18:47:41.822, 1567561661822
146, -311.42, -490.05, -76.02, -492.43, 0.000, 0.000, 0.000, 18:47:41.822, 1567561661822
147, -292.58, -496.45, -59.60, -476.17, 0.000, 0.000, 0.000, 18:47:41.833, 1567561661833
148, -298.17, -494.37, -50.12, -468.45, 0.000, 0.000, 0.000, 18:47:41.833, 1567561661833
149, -314.12, -493.88, -77.14, -491.54, 0.000, 0.000, 0.000, 18:47:41.856, 1567561661856
150, -298.26, -495.54, -72.46, -491.24, 0.000, 0.000, 0.000, 18:47:41.856, 1567561661856
151, -292.65, -500.72, -50.49, -469.06, 0.000, 0.000, 0.000, 18:47:41.856, 1567561661856
152, -315.91, -496.10, -67.62, -486.09, 0.000, 0.000, 0.000, 18:47:41.856, 1567561661856
153, -295.37, -484.18, -75.04, -484.32, 0.000, 0.000, 0.000, 18:47:41.867, 1567561661867
154, -290.71, -497.92, -53.63, -470.94, 0.000, 0.000, 0.000, 18:47:41.867, 1567561661867
155, -301.70, -491.49, -50.14, -476.01, 0.000, 0.000, 0.000, 18:47:41.878, 1567561661878
156, -308.31, -487.57, -75.59, -488.48, 0.000, 0.000, 0.000, 18:47:41.878, 1567561661878
157, -293.13, -493.54, -60.76, -477.05, 0.000, 0.000, 0.000, 18:47:41.890, 1567561661890
158, -302.41, -501.77, -50.77, -469.97, 0.000, 0.000, 0.000, 18:47:41.890, 1567561661890
159, -314.97, -493.40, -78.43, -493.43, 0.000, 0.000, 0.000, 18:47:41.901, 1567561661901
160, -304.22, -498.11, -76.88, -490.39, 0.000, 0.000, 0.000, 18:47:41.901, 1567561661901
161, -297.65, -501.84, -46.40, -468.91, 0.000, 0.000, 0.000, 18:47:41.901, 1567561661901
162, -318.62, -499.13, -67.40, -485.32, 0.000, 0.000, 0.000, 18:47:41.901, 1567561661901
163, -306.20, -490.70, -82.78, -496.94, 0.000, 0.000, 0.000, 18:47:41.912, 1567561661912
164, -301.95, -504.68, -54.75, -473.58, 0.000, 0.000, 0.000, 18:47:41.912, 1567561661912
165, -317.17, -507.96, -66.05, -488.85, 0.000, 0.000, 0.000, 18:47:41.923, 1567561661923
166, -316.88, -502.67, -90.80, -505.86, 0.000, 0.000, 0.000, 18:47:41.923, 1567561661923
167, -297.25, -503.30, -70.00, -494.55, 0.000, 0.000, 0.000, 18:47:41.935, 1567561661935
168, -305.61, -504.80, -56.88, -484.67, 0.000, 0.000, 0.000, 18:47:41.935, 1567561661935
169, -314.57, -500.40, -82.49, -501.43, 0.000, 0.000, 0.000, 18:47:41.946, 1567561661946
170, -297.80, -497.41, -76.37, -491.29, 0.000, 0.000, 0.000, 18:47:41.946, 1567561661946
171, -287.12, -495.08, -48.60, -471.62, 0.000, 0.000, 0.000, 18:47:41.957, 1567561661957
172, -314.50, -501.54, -74.52, -495.32, 0.000, 0.000, 0.000, 18:47:41.957, 1567561661957
173, -311.21, -500.21, -97.17, -503.66, 0.000, 0.000, 0.000, 18:47:41.971, 1567561661971
174, -291.55, -502.18, -63.98, -481.27, 0.000, 0.000, 0.000, 18:47:41.971, 1567561661971
175, -309.20, -502.20, -65.14, -487.06, 0.000, 0.000, 0.000, 18:47:41.980, 1567561661980
176, -321.98, -503.90, -94.29, -507.87, 0.000, 0.000, 0.000, 18:47:41.980, 1567561661980
177, -285.09, -485.10, -48.09, -472.75, 0.000, 0.000, 0.000, 18:47:41.991, 1567561661991
178, -314.28, -510.11, -53.46, -476.46, 0.000, 0.000, 0.000, 18:47:41.991, 1567561661991
179, -324.86, -504.43, -80.58, -499.70, 0.000, 0.000, 0.000, 18:47:41.991, 1567561661991
180, -301.52, -496.29, -77.20, -489.87, 0.000, 0.000, 0.000, 18:47:41.991, 1567561661991
181, -286.56, -496.50, -44.56, -473.07, 0.000, 0.000, 0.000, 18:47:42.002, 1567561662002
182, -307.53, -483.07, -50.04, -470.31, 0.000, 0.000, 0.000, 18:47:42.002, 1567561662002
183, -297.92, -483.22, -68.16, -490.11, 0.000, 0.000, 0.000, 18:47:42.013, 1567561662013
184, -288.43, -499.53, -60.11, -480.75, 0.000, 0.000, 0.000, 18:47:42.014, 1567561662014
185, -311.59, -497.18, -58.75, -482.23, 0.000, 0.000, 0.000, 18:47:42.025, 1567561662025
186, -317.74, -497.18, -86.28, -499.04, 0.000, 0.000, 0.000, 18:47:42.025, 1567561662025
187, -305.44, -507.27, -73.06, -501.14, 0.000, 0.000, 0.000, 18:47:42.036, 1567561662036
188, -311.40, -510.82, -60.19, -487.06, 0.000, 0.000, 0.000, 18:47:42.036, 1567561662036
189, -336.98, -511.40, -95.17, -504.17, 0.000, 0.000, 0.000, 18:47:42.047, 1567561662047
190, -297.12, -499.88, -79.34, -497.63, 0.000, 0.000, 0.000, 18:47:42.047, 1567561662047
191, -285.49, -497.29, -43.63, -482.91, 0.000, 0.000, 0.000, 18:47:42.058, 1567561662058
192, -304.22, -487.16, -61.53, -489.64, 0.000, 0.000, 0.000, 18:47:42.058, 1567561662058
193, -297.07, -488.66, -75.41, -493.30, 0.000, 0.000, 0.000, 18:47:42.070, 1567561662070
194, -292.06, -500.71, -56.62, -478.98, 0.000, 0.000, 0.000, 18:47:42.070, 1567561662070
195, -317.82, -504.81, -58.76, -486.46, 0.000, 0.000, 0.000, 18:47:42.092, 1567561662092
196, -325.59, -504.85, -92.89, -501.10, 0.000, 0.000, 0.000, 18:47:42.092, 1567561662092
197, -297.66, -497.86, -62.95, -481.98, 0.000, 0.000, 0.000, 18:47:42.103, 1567561662103
